Paenibacillaceae_1	Ruminococcaceae	Rhodocyclaceae	Clostridiaceae_1	Sphingomonadaceae	Lachnospiraceae	Rhodospirillaceae	Planctomycetaceae	Syntrophobacteraceae	Flavobacteriaceae	Comamonadaceae	Oxalobacteraceae	Ignavibacteriaceae	Hyphomicrobiaceae	Geobacteraceae	Xanthomonadaceae	Bacillaceae_1	Caldilineaceae	Rhizobiaceae	Rhodobacteraceae	Nitrospiraceae	Methylococcaceae	Nocardioidaceae	Micromonosporaceae	Enterobacteriaceae	Spirochaetaceae	Caulobacteraceae	Burkholderiales_incertae_sedis	Cystobacteraceae	Acetobacteraceae	Microbacteriaceae	Parachlamydiaceae	Porphyromonadaceae	Bdellovibrionaceae	Sinobacteraceae	Bacteriovoracaceae	Pseudomonadaceae	Neisseriaceae	Planococcaceae	Methylobacteriaceae	Chitinophagaceae	Desulfovibrionaceae	Opitutaceae	Prolixibacteraceae	Polyangiaceae	Gaiellaceae	Gracilibacteraceae	Desulfobulbaceae	Oscillochloridaceae	Desulfobacteraceae	Solirubrobacteraceae	Intrasporangiaceae	Streptomycetaceae	Clostridiales_Incertae_Sedis_XII	Phyllobacteriaceae	Desulfuromonadaceae	Verrucomicrobiaceae	Haliangiaceae	Clostridiales_Incertae_Sedis_XI	Syntrophaceae	Gallionellaceae	Peptostreptococcaceae	Conexibacteraceae	Thermomonosporaceae	Acidimicrobiaceae	Burkholderiaceae	Nannocystaceae	Gemmatimonadaceae	Rhodothermaceae	Myxococcaceae	Sphingobacteriaceae	Veillonellaceae	Pseudonocardiaceae	Mycobacteriaceae	Erythrobacteraceae	Thermoactinomycetaceae_1	Bradyrhizobiaceae	Sandaracinaceae	Coriobacteriaceae	Geodermatophilaceae	Aeromonadaceae	Methylocystaceae	Streptosporangiaceae	Methylophilaceae	Micrococcaceae	Cellulomonadaceae	Labilitrichaceae	Bacteroidaceae	Bacillales_Incertae_Sedis_XII	Chromatiaceae	Clostridiales_Incertae_Sedis_XVIII	Nitrosomonadaceae	Iamiaceae	Saprospiraceae	Holophagaceae	Rhodobiaceae	Cytophagaceae	Rhizobiales_incertae_sedis	Clostridiales_Incertae_Sedis_XIII	Hyphomonadaceae	Sneathiellaceae	Anaerolineaceae	Alicyclobacillaceae	Acidimicrobineae_incertae_sedis	Leptospiraceae	Paenibacillaceae_2	Xanthobacteraceae	Propionibacteriaceae	Aurantimonadaceae	Alcaligenaceae	Thermoactinomycetaceae_2	Nocardiaceae	Kineosporiaceae	Heliobacteriaceae	Oligoflexaceae	Deinococcaceae	Herpetosiphonaceae	Chloroplast	Clostridiaceae_4	Family_I	Cryomorphaceae	Syntrophorhabdaceae	Demequinaceae	Promicromonosporaceae	Marinilabiliaceae	Rubrobacteraceae	Family_V	Shewanellaceae	Moraxellaceae	Campylobacteraceae	Eubacteriaceae	Hydrogenophilaceae	Erysipelotrichaceae	Desulfomicrobiaceae	Glycomycetaceae	Fusobacteriaceae	Leptotrichiaceae	Thermaceae
Clostridiaceae_4	0.554340145213337	0.082010668500556	0.945999744465969	0.00100592753973799	0.328662877700897	0.00772718760110944	0.0451884679293254	0.111689909761486	0.713264101860638	0.0279703881334463	0.0277132155669458	0.165334839956016	0.319087833825234	0.941954487324886	5.54703030189216e-05	0.230973899703322	0.310005259388658	0.90916079602985	0.765659347423713	0.000888177063443675	0.00226721896226061	0.0579808659424703	0.0516799998823485	0.000209145550123626	0.0694156107747807	0.000944241013165008	0.220900162165879	0.0229759527981469	0.0468063858600627	0.551571371692949	0.638455678997476	0.225109930091222	0.0156091025051791	0.451304396582352	0.215092767795897	0.215408730218273	0.285023344664265	0.000829727589028124	0.0722172615774447	0.0311034547492182	0.204950496132381	3.15317316723937e-06	0.24264645595409	0.00441387588341275	0.51920858706306	0.143136192595286	0.00298334780552876	0.000435576466930738	0.703863190437306	0.145526706420062	0.245564189506883	0.542184797608733	0.11662799710465	0.488666594862388	0.451683689760575	0.107587964600974	0.239964219965	0.00648914191813251	4.0848006534194e-05	0.656244546404165	0.136395379387901	0.00200689526653892	0.0718684223644786	0.263645537820581	0.298988326821346	0.645205665477172	0.0906789546615064	0.0160039598377949	0.497922877739579	0.434560955499467	0.0182495193080646	0.0210604453435988	0.210560616317449	0.784565629473928	0.114624814268777	0.410710006564702	0.857188813809362	0.114294293529411	0.0177750127429414	0.318184379324545	0.00257362621435465	0.289880181238026	0.000425304178465318	0.0756376711358404	0.946867403809671	0.7033821505446	0.0857947453722718	0.638247648998271	0.993963988642234	0.094415035083575	0.0856059172491081	0.940698273297755	0.414913303555149	0.823522279199723	1.53608622637171e-05	0.0305826584416654	0.763839371680278	0.00523582311494196	0.090961640062839	0.649502789310848	0.388645382573194	0.451939374391487	0.125987687487475	0.109938059216623	0.015678862255294	0.0474126306874978	0.24161659111606	0.723418185603375	0.607004361379343	0.762299789511199	0.726305770965657	0.322582847571074	0.0963365261963478	0.259655214693858	2.63502005529077e-07	0.50960372950582	0.118568425401544	0.0843268468417098	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Family_I	0.260267672580048	0.339567216742271	0.31629147359788	0.629010110879419	0.940191271377136	0.834292728612338	0.410194111943785	0.269768489390863	0.681456547561623	0.361718174977577	0.54741181926571	0.72095267615462	0.617567598994937	0.434938365923843	0.773192524768887	0.43528804570519	0.595579615906007	0.432312760749179	0.0416348497478744	0.353876842664386	0.931095811070458	0.816282647435973	0.189781794869381	0.213784023200091	0.594073106558753	0.653783959236276	0.0740372650358937	0.870688034120819	0.493533623708591	0.433759417040938	0.494543169477023	0.374625927991573	0.434209331061202	0.320835864300497	0.276061970584241	0.276649069770669	0.198522802847505	0.077181207315618	0.718355205348055	0.503795873831173	0.950644124463292	0.753897786478602	0.560415243072561	0.532980627136185	0.741756920129512	0.707543878223979	0.853144796601846	0.894704626065094	0.541371773749287	0.650311269966417	0.541938385213514	0.229680969789011	0.576500000768851	0.995690945596673	0.614222450838948	0.692892583970727	0.210903302294068	0.745473611434301	0.610641952462893	0.0796498664596401	0.613982183288259	0.0514860260526466	0.343744126515362	0.496426011375828	0.371800859713608	0.51263150422245	0.304350834620132	0.299884638851586	0.686779505084037	0.422841180869754	0.950130547547842	0.1523589307909	0.545180172166841	0.23911639356185	0.471275249502044	0.255956706714791	0.84689813343953	0.0453811039762757	0.881695282772251	0.920395198862483	0.739670845893732	0.135243409929595	0.54210248878396	0.668483485614427	0.440512329392483	0.723768182107099	0.740322675654016	2.94770488811025e-07	0.815434703188815	0.446889370112663	0.929915638830189	0.714202208548189	0.877359723297077	0.458853854779202	0.536377762140718	0.751657659167557	7.2370700587978e-07	0.282357578181401	0.576912182247559	0.519989926359882	0.770131890318704	0.0229789950005317	0.863846134860598	0.54895232487999	0.608526294051098	0.407290632611707	0.183520726925359	0.856835019324489	0.896566568591327	0.26580365369225	0.584349161028836	0.727079473320377	0.30141563238291	0.385679051584939	0.457321623559105	0.156276268440463	0.534021379118634	0.584861500572471	0.389575495102398	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Cryomorphaceae	0.392576837720316	0.910761267474796	0.572458984923703	0.982963643166324	0.00442500375196642	0.987570197963911	0.969723059330809	0.0283060376643462	0.744631104525656	0.933380368656132	0.751088247129864	0.0958238461818722	0.769171162800223	0.0138484923416278	0.176179618250921	0.00882755028306943	0.389253327683615	0.676842390668547	0.796423762356471	0.00360502883413228	0.22097258649434	0.939796378227697	0.0183370112351493	0.000532784073581963	0.153046708884007	0.935136780251927	0.739295843876552	0.279799654954659	0.449841055576659	0.271941962740385	0.840003068740751	0.438315605391862	0.472348514562978	0.940129842051975	0.0142685949648608	0.169026304742034	0.146523761154991	0.666571572563511	0.501554258012062	0.631725548795391	0.517639768122045	0.00424271844671488	0.582819299543427	0.00296659806721619	0.234797187431276	0.957935166239411	0.272768801424814	0.401398960462547	0.356956345569984	0.0736348082724889	0.143103177031846	0.232276541813839	0.289491274580376	0.832284540751117	0.398167078560813	0.846726152544917	0.298334666295002	0.996802122669541	0.00632835269256987	0.811039079277351	0.636368674011387	0.675278890384629	0.20810098581134	0.586931380392435	0.000111082991642707	0.178314667539457	0.132241747014652	0.0217128627321412	0.361014466078933	0.0835119438095402	0.916953104384235	0.992804556786858	0.685896097381593	0.923228348064079	0.0203033427128454	0.846240062893148	0.421296710719174	0.5093168195948	0.495642459519904	0.536143449649503	0.353855100875243	0.40826705444811	0.728329636542329	0.513025680445157	0.222887100689202	0.301045325851202	0.832045951903609	0.69374374812018	0.169256638681512	0.593888861228015	0.940432764132044	0.748709442006816	0.193562674635019	0.176870272597772	0.469627714252529	0.201831896588211	0.621065237878882	0.00230958687078178	0.507302424211195	0.0884137241191524	0.293149140064398	0.761367934449245	0.734553269565927	0.00413044531509403	0.468957050232	0.134735993151246	0.0613265626098275	0.579966380920323	0.362604754167645	0.424253250560898	0.743754986404576	0.727094965085071	0.817314749599835	0.499279791953646	0.103070996879887	0.637075107988122	0.791552818148365	0.203017288069341	0.0271755644382903	0.220131887320373	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Syntrophorhabdaceae	0.133321380713644	0.498672092470594	0.914011530409675	0.639853370697006	0.869518972383586	0.05912719345024	0.256716159181234	0.612750604836659	0.0958518611140252	0.205322929141311	0.0733585637557821	0.673213309206433	0.01840617720654	0.610321699899035	0.275417715647638	0.393288714474125	0.928400897243993	0.625668919037214	0.769102270035601	0.305935674847088	0.986501694730645	0.607490202703891	0.711203651544387	0.279182771361016	0.663843232980196	0.457991776180657	0.820886189790455	0.169839267084912	0.778784709069217	0.184953318883509	0.0130266787099671	0.252895035381247	0.292716975195627	0.480756659302215	0.978261586614022	0.613077744043287	0.825857259289621	0.589056782026739	0.579196983065702	0.0842559328034295	0.27810334817723	0.490700822983081	0.922879673094637	0.0976394669562614	0.0482370136938992	0.17352987734241	0.755602133633526	0.983987032900881	0.277691755760105	0.538209693223379	0.845192977179928	0.204402827750225	0.413388020259457	0.700503753638494	0.582730404197234	0.769453016765774	0.757371064574646	0.906731371911529	0.10458786106769	0.232596441131621	0.383477217589659	0.794571489006975	0.318347896765107	0.752023150820134	0.638883106531065	0.937217785937036	0.77642336679981	0.555885216275276	0.0307520247148482	0.997910064431253	0.649678537608602	0.679249162982614	0.733512694542128	0.133896283288247	0.491449357549433	0.962372787563175	0.892180927206909	0.938266753973493	0.413694366064303	0.667620981289643	0.180167512459184	0.594471940935055	0.0973971193876619	0.721093625633237	0.99289762101255	0.77350192901276	0.330052554122131	0.953874185402851	0.413062339101882	0.756854532418767	0.495638440621211	0.518648379558364	0.0921958717140058	0.131216661300683	0.52621265652145	0.852699413955302	0.25090417522352	0.609113950960813	0.958847752949847	0.320433995455493	0.434023717890559	0.469791640485103	0.490520777766598	0.132025280941914	0.716200300718445	0.621807152070535	0.778728267466478	0.801686535000438	0.0156434224998602	0.885511603238222	0.498313554153512	0.727370164495284	0.963489685734592	0.488299820964467	0.775800508216531	0.272944222681031	0.552274099511066	0.359223284432891	0.878130952693611	0.533995193553466	0.121127596278405	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Demequinaceae	0.13150715420175	0.727394128099955	0.596286625445915	0.828325522264181	0.264632944191148	0.842640040783726	0.227167549695554	0.0250528537425589	0.0259151655117137	0.40979496670117	0.206824978252522	0.70408688405198	0.0149449442096757	0.863109600876573	0.446180805044623	0.379051012344675	0.67243952567222	0.0560340619170208	0.835103564957543	0.00207794630541426	0.348692285095268	0.561820204145846	0.13398869198094	0.00619498320902455	0.48385856495351	0.380553472286842	0.543447903980179	0.312568832762943	0.0231229796227479	0.0613043248941681	0.971576571988363	0.33836446016109	0.618640964104847	0.967842596990086	0.192483848223354	0.7569334310247	0.879558215057899	0.428019577291018	0.224612231233642	0.879690080111494	0.176269630792152	0.238262948048112	0.801131685260665	0.0725967070581568	0.680478650713682	0.709367765479578	0.224844371268328	0.553340829132979	0.863992765459248	0.148808746351522	0.966619401226553	0.0856129534913743	0.606268032093611	0.241630690053448	0.829928322295924	0.191110233562567	0.424741505822287	0.0965673171694672	0.195664670592849	0.125514763589883	0.0213984372896643	0.251615642732387	0.044118390092594	0.54370205979445	0.20175801249692	0.24766956419822	0.96814240484192	0.0148122396848949	0.63788493013672	0.113445670912805	0.551328344080105	0.308865314402103	0.462594609467762	0.676258876050134	0.388847666236633	0.413801915743244	0.376344443406705	0.675116012941859	0.603431697101737	0.595382615528042	0.936461579952774	0.483897241366069	0.476300060166359	0.287703765824923	0.895263779966934	0.4003537123255	0.560695153780013	0.498047713212272	0.0577227391907501	0.608348540185427	0.232173484635952	0.953176073417187	0.597274213008446	0.0544471171202333	0.974489046389975	0.247720328072186	0.745021237349228	0.0096638446476487	0.969829732082181	0.329837532545243	0.76983488826494	0.350956895036952	0.097813287153093	0.0426958200209195	0.158773369449337	0.163238715882537	0.521478115507547	0.525931367327506	0.393393824097018	0.670779005816494	0.904072852608738	0.162100238696177	0.6737860373658	0.969318440423907	0.543116786705292	0.835895914995132	0.705493781966883	0.090842916007681	0.364570505334415	0.335493904378531	0.163666877737343	0.631197971249653	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Promicromonosporaceae	0.568757788071354	0.721141003726086	0.375519466936013	0.110011701417751	0.425843389543572	0.242402187644774	0.447455185009218	0.326921778360379	0.432534049363459	0.56166817144129	0.222175063216331	0.874466887233397	0.0467592840286193	0.91393379419633	0.271748050508107	0.719524639886822	0.570427565507608	0.250125886500344	0.572468246367847	0.679407245536379	0.0664423054480048	0.384351037338151	0.92671967162825	0.661947176311217	0.134564171380723	0.184421117575669	0.0987800654075647	0.341779419398424	0.0523098708194928	0.209944823031077	0.689931865114209	0.0506250919261065	0.00309684857344595	0.235855331295363	0.589501686185296	0.753003770681978	0.986582028793547	0.539801476828358	0.571092945863837	0.531364884108852	0.737187026933129	0.368282613511479	0.0941095682916073	0.177449888813234	0.299278601828257	0.396465120685687	0.462026145395306	0.0315315600998784	0.97948173911653	0.978729030023529	0.395866225763458	0.53977367188312	0.617678573750016	0.250920074086517	0.199960504317821	0.907017540926535	0.548146150051322	0.149124210525023	0.0557752837785855	0.691712814195042	0.129373145052956	0.112621768115827	0.394397858231086	0.25270886152419	0.635581421153636	0.493502685583735	0.887664733191001	0.437077193023161	0.379594311867265	0.848025004397453	0.674385755940293	0.60025233494607	0.0746626501080736	0.756286040517684	0.634481139745391	0.537469001270048	0.570622424676577	0.460846236636522	0.562152498982921	0.388303704607185	0.2615737858497	0.323136126908045	0.75990875731475	0.794744842671929	0.475776718421921	0.581831063397751	0.382539385361209	0.714480467877921	0.62649803169993	0.136030788746094	0.927792799843121	0.500468761167723	0.391296423307226	0.879787234338588	0.49341235449524	0.320542841171218	0.634476710685747	0.646721373422478	0.136723866009903	0.91049425945908	0.865083617928689	0.872201845355253	0.436369985031971	0.605700638689951	0.297164328386932	0.8440249348113	0.292914773879829	0.70170829191475	0.140110079996207	0.467033140794334	0.351703276341385	0.799172792823701	0.527516826324933	0.0139125818352958	0.182862398339684	0.755195476621674	0.402435672555885	0.43748121943233	0.460906268629333	0.931327806938197	0.333401838184269	0.322351667705808	0.266995380319437	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Marinilabiliaceae	0.557425152174039	0.668888148764527	0.587222980191184	0.0015582507023322	0.418910537119568	0.0124256459808844	0.0891033220246492	0.310349492438511	0.718515238670821	0.227711542583547	0.192685587924076	0.173816537128417	0.617205823911399	0.0227471092453821	0.156619268716286	0.109679812531573	0.0390877750564137	0.182334688388826	0.258989749399899	0.101736284022298	0.164220135668386	0.00830698482961986	0.381153634633191	0.770849499110652	0.580921644883039	0.0090498056589584	0.00241531141251648	0.0243199886997514	0.00174484370565623	0.547548222613477	0.188865953276486	0.376232637337441	0.157333192954519	0.49068701117701	0.137738190217167	0.0397777826646944	0.649602736132496	0.0582003568102031	0.0289229836428986	0.0977139415553843	0.145903437586775	0.0870902971653654	0.0822444689034165	0.0931469700098286	0.877311040551875	0.0482229642946727	0.00279876956280029	0.0582137576874703	0.210781790458776	0.0191998879193822	0.131083337495147	0.628924548054641	0.0152481606979975	0.601355067218887	0.791533226974479	0.372577902089811	0.592178173927135	0.155800753326393	0.245938596716443	0.530738486163077	0.0973269642612452	0.00291000853286745	0.264550444656684	0.0272562657230664	0.79733154741248	0.541828393678638	0.00247180419477764	0.300393192316655	0.538895012649487	0.125480251256081	0.192905720003709	0.169097171684688	0.994180240998703	0.594027495699331	0.63196438109192	0.945979433798099	0.267677946623737	0.182710991964559	5.7047875433852e-05	0.0223035657781514	0.316124964388799	0.00914772018829936	0.462806260369181	0.0102379622694646	0.90110271710704	0.0398011869554497	0.00961981524928778	0.931496620706881	0.202449556769969	0.920084997066628	0.0978655482351415	0.74215251521708	0.00201412487589146	0.702978017819992	0.00362533661637273	0.019585342060081	0.87388210357573	0.827730495844137	0.0208987548586101	0.450507659502828	0.0117416928915391	0.642344213281829	0.448239009210072	0.715770333035192	0.133303373627066	0.181473389106907	0.21559071766119	0.444834468519858	0.865398722701807	0.169941237205308	0.440236961602018	0.722370961757831	0.924149648702696	0.506267855270045	0.0163332915490536	0.630781543146861	0.079037847450832	0.0346508496412114	0.0282368654571728	0.309778417061802	0.783181274778184	0.559965678584497	0.764346047946515	0.469810815126936	0	1	1	1	1	1	1	1	1	1	1	1	1	1
Rubrobacteraceae	0.587780429176629	0.221252039686852	0.719778825824794	6.98780410838281e-05	0.349518392869881	0.0017681790034308	0.000364274595207233	0.0291436239565488	0.808982135991952	0.171513369607116	0.115471650760929	0.0928076397780362	0.607302538217634	0.366088372713336	0.0137617212149585	0.115278192804983	0.0405798191528939	0.476914316437624	0.817907787018172	0.000221335358003712	0.0302670577439272	0.0286942376239162	0.376559687786309	0.0171870276594321	0.0989741331331717	0.00230534926028814	0.153672000729023	0.00475980480138543	0.0284424141995757	0.0147157034639963	0.239091387815122	0.683911203916821	0.455491491455806	0.905737391494614	0.73702286383812	0.403869762249969	0.196342320460458	0.000504621374490532	0.021638274373427	0.00857107727050093	0.00960744203815371	0.000130309841113343	0.0501451249464539	0.0112755605351539	0.76727723769804	0.0585990821478425	0.00568782245782035	0.00228586763437861	0.0183470514287611	0.0236571733127218	0.219658031096018	0.767318218941008	0.213348962625842	0.822809525511218	0.144853483028622	0.0143020958040942	0.0901701483404078	0.137919085380303	0.0513587378390267	0.437557596878122	0.140056244437312	0.0036931851255183	0.550786998389884	0.0504613686483463	0.147473503591755	0.569363346269044	0.320245409510725	7.5497145356585e-05	0.474303927627525	0.0470547777994163	0.0692247588729813	0.00110697743757694	0.467782237479952	0.589482627851702	0.0956818403540664	0.216576280873677	0.783029432716035	0.00161127766454543	5.89146816791826e-06	0.090782075016517	0.00749847304657881	0.492603835675981	0.216355160772453	0.12766982166063	0.679942359487167	0.885349294981966	0.0743135601009122	0.526235301086504	0.211598239207374	0.26419617532935	0.0599677440315225	0.61852547315928	0.010326313175323	0.61756379236047	0.000393411474697461	0.00901232574447061	0.748354326467182	0.0111093857905334	0.0749875491878376	0.421684915652423	0.0934998192880346	0.107241550248526	0.324119430842941	0.0720324585408969	0.111107084220863	0.0140975191873882	0.917671829996998	0.543866389625361	0.843160878505625	0.817656644678225	0.721999549004558	0.176639651557958	0.0927714087343216	0.810236142137465	0.00528873048461323	0.222544765234329	0.338249598120804	1.40223134443355e-05	0.000619268845817324	0.638888592082885	0.202104086591039	0.235145739912219	0.224043814042265	0.590447585303911	0.000890196801523709	0	1	1	1	1	1	1	1	1	1	1	1	1
Family_V	0.430313615553975	0.277284001731757	0.164430735400172	0.0913768749953558	0.142026464432722	0.21561580199557	0.00797889116644696	0.0217145713448724	0.414698340998232	0.13147738298241	0.120183094141448	0.269234163728652	0.507333932758884	0.883087010555319	0.266641986369156	0.221491923431947	0.210720948343059	0.42817888143436	0.410989472314734	0.000793662844315471	0.0669543213839088	0.283470878627933	0.285870482550485	0.277749075992932	0.211845514941145	0.281147590854177	0.71382859372507	0.140819981396986	0.468818138385259	0.00450047893918293	0.776290180858618	0.57834724771598	0.729959586163465	0.170475008534129	0.561062644255427	0.652370163633556	0.523784894821644	0.21242328930956	0.214460176110079	0.197839835032333	0.844097749776537	0.137819728217863	0.636008600050346	0.485850216713399	0.79590881288307	0.789070517393802	0.0557113064403439	0.152686515665332	0.17424301720776	0.608610857175499	0.79791271157056	0.828592845966585	0.115160079860587	0.422591698642676	0.7326260543705	0.40901988400885	0.0454307576388368	0.131881605734291	0.911790287122139	0.0182549705263722	0.997203650368108	0.0733084040222114	0.782663958031247	0.110649240823529	0.000271840820288761	0.151248120521521	0.195752714510591	1.73510524531091e-05	0.475583806130678	0.255993172511704	0.254676763484803	0.200192256196216	0.537646255705548	0.0483512986192437	0.00014831922716429	0.471581143726669	0.682841357500649	0.0703138194579143	0.0269835741890497	0.932255322769859	0.0711348322366716	0.611646340569698	0.62107643019834	0.270320337387816	0.227059415554772	0.498020002003515	0.205577465617425	0.56437188289259	0.0676227638646696	0.497959672998857	0.289055202248019	0.760973340485776	0.683920508778601	0.465156367664956	0.108898317865625	0.660016997799803	0.551042511337029	0.0144568320217356	0.318708192903721	0.136059736611633	0.389182262768331	0.980997199017499	0.456650052471283	0.00609278534196819	0.819695643742765	0.412230486033863	0.329374641370472	0.955653819321433	0.280912156426189	0.473309373305813	0.647500367822339	0.191061901871589	0.42080661102393	0.114563916984695	0.441939413763645	0.0211881985550262	0.634894040812995	6.45918674078966e-06	0.353221492087304	0.556095299634245	0.321250007641684	0.885415097289458	0.261139423859062	0.25513119810295	0.264651976099431	0.00483061490012085	0	1	1	1	1	1	1	1	1	1	1	1
Shewanellaceae	0.313136792601831	0.382894426072069	0.77035775680036	0.288104130616569	0.671484313602602	0.478362156594903	0.0644513699876837	0.42518697591681	0.657749428151826	0.314972418704996	0.349108252822216	0.151488669458534	0.746382978661656	0.790579615876583	0.20515492540478	0.968864959230252	0.113107381799403	0.0964531457446208	0.981531098287687	0.491182438100153	0.162287034694383	0.438934698477736	0.302744664358007	0.334990701569878	0.384424018623655	0.131906329213623	0.484909164940725	0.00958271540888096	0.731917718933451	0.617277404370477	0.578071229867925	0.123917620136587	0.566469060406232	0.0311658655021411	0.421842154851176	0.362930583078921	0.812786230292557	0.0126572737047901	0.306871076496656	0.158644311626747	0.00213658424182711	0.134375027189145	0.0327776557935519	0.466100323115253	0.995577112943108	0.650248771215596	0.0211224742209495	0.264475428201826	0.147303025243423	0.105052385594826	0.501002847540555	0.93461030004419	0.225538406348807	0.224067766741617	0.305672391033748	0.0667622529223754	0.221575917745751	0.0563253978816918	0.19056299883524	0.836650769593079	0.237720480283977	0.240370281932714	0.365231671427525	0.607135960042014	0.845111537030697	0.147059964131147	0.669784315719094	0.43920825168815	0.176478814094486	0.859256590523727	0.0486615189125153	0.76215133893125	0.12074708338052	0.105041153498383	0.639729655051729	0.3756951599961	0.351540505230539	0.4654552380008	0.356147473256535	0.083028586301612	0.604270997830092	0.409656113410578	0.158645959693161	0.127233177602899	0.2011050648226	0.307738214974491	0.432692129040651	0.778897578463234	0.047109005208444	0.0025366508899264	0.418746566114267	0.248421364683323	0.878382271543175	0.456485630002059	0.0318156484443996	0.418404007315174	0.767392648490337	0.545920233341677	0.975537214593839	0.700531259313006	0.201114074327182	0.469868789899621	0.727112814039005	0.580695867445206	0.0505413982509338	0.161524681834635	0.164975211810241	0.313440018106553	0.982232203203936	0.656703792115056	0.360778451945024	0.475491542529174	0.000906846330267301	0.204636413327357	0.0203536070865242	0.998581738531211	0.00500694508382916	0.997151237999508	0.0618958764277262	0.528223471617286	0.689492634498281	0.198310668524602	0.26755584125524	0.266270387320157	0.771852535521366	0.698004236316144	0.754852825041214	0	1	1	1	1	1	1	1	1	1	1
Moraxellaceae	0.191611779775145	0.305552961575529	0.620410474435441	0.0379459699350774	0.081726463173936	0.000605204244770987	0.728332399526997	0.30393854943408	0.028558050554624	0.74987705606732	0.189408468535467	0.347821193524217	0.00848944408377109	0.187519512910876	0.0868796619765905	0.926878931713408	0.207281056654177	0.0478296264467738	0.112405763181589	0.417122900520124	0.035943302295521	0.221243629011309	0.358275207699913	0.253572235830201	0.00921955566398221	0.00327058337929151	0.077661805824638	0.332410332865659	0.0152432321428332	0.0967868979940522	0.0515727433866128	0.0805144505270511	0.0147586548378307	0.976974475716433	0.0735832338411329	0.379620392062872	0.479011483866603	0.0272879630922204	0.589103653993388	9.10527468476517e-05	0.767734734279004	0.111275583822969	0.0359442071174473	0.0303625860237787	0.664787892156666	0.507169843107123	0.612005517202451	0.00568507967771981	0.209243005650805	0.974990955662056	0.848010311735157	0.464936652086163	0.921609094098201	0.202016062862096	0.130586732577434	0.468357100047281	0.229184818622259	0.0192843653390633	0.0865982735312476	0.138020306051096	0.00419352488478238	0.0502753685365022	0.146480554089542	0.400677625767767	0.123960590294671	0.772778608189629	0.992320553145344	0.172363935532844	0.175102178653127	0.892573457748654	0.00163333761937	0.0585542161595056	0.196046276812449	0.485535150154975	0.491984105126679	0.402730121020188	0.40869568822072	0.0348943758381564	0.0415911737117459	0.239624932591597	0.000141759165525506	0.556364638700927	0.233426010085544	0.543711200112362	0.0370057549392562	0.553933792064107	0.318740119930388	0.439899688951082	0.698605969044492	0.0885307815306663	0.292314410231708	0.201960272146751	0.904901145448001	0.814718932199596	0.0165806939513207	0.793193071815221	0.129859107749335	0.919947546104298	0.761002732060603	0.476582947489936	0.658894954596398	0.254355481561854	0.433383772709131	0.498761547107478	0.0048230229579022	0.650814593250402	0.383676053907257	0.780569973260399	0.00189015431486322	0.21504661865326	0.97550430326063	0.775449187214803	0.0630637812876097	0.580280977505901	0.0476897858926307	0.769323400872274	0.0558747827756429	0.239314418016601	0.114472397831886	0.294040185801576	0.0926471999855707	0.159826756038718	0.427916767348657	0.152971133555758	0.285724485499408	0.0361877808173118	0.226332127519374	0.750826224477039	0	1	1	1	1	1	1	1	1	1
