Paenibacillaceae_1	Ruminococcaceae	Rhodocyclaceae	Clostridiaceae_1	Sphingomonadaceae	Lachnospiraceae	Rhodospirillaceae	Planctomycetaceae	Syntrophobacteraceae	Flavobacteriaceae	Comamonadaceae	Oxalobacteraceae	Ignavibacteriaceae	Hyphomicrobiaceae	Geobacteraceae	Xanthomonadaceae	Bacillaceae_1	Caldilineaceae	Rhizobiaceae	Rhodobacteraceae	Nitrospiraceae	Methylococcaceae	Nocardioidaceae	Micromonosporaceae	Enterobacteriaceae	Spirochaetaceae	Caulobacteraceae	Burkholderiales_incertae_sedis	Cystobacteraceae	Acetobacteraceae	Microbacteriaceae	Parachlamydiaceae	Porphyromonadaceae	Bdellovibrionaceae	Sinobacteraceae	Bacteriovoracaceae	Pseudomonadaceae	Neisseriaceae	Planococcaceae	Methylobacteriaceae	Chitinophagaceae	Desulfovibrionaceae	Opitutaceae	Prolixibacteraceae	Polyangiaceae	Gaiellaceae	Gracilibacteraceae	Desulfobulbaceae	Oscillochloridaceae	Desulfobacteraceae	Solirubrobacteraceae	Intrasporangiaceae	Streptomycetaceae	Clostridiales_Incertae_Sedis_XII	Phyllobacteriaceae	Desulfuromonadaceae	Verrucomicrobiaceae	Haliangiaceae	Clostridiales_Incertae_Sedis_XI	Syntrophaceae	Gallionellaceae	Peptostreptococcaceae	Conexibacteraceae	Thermomonosporaceae	Acidimicrobiaceae	Burkholderiaceae	Nannocystaceae	Gemmatimonadaceae	Rhodothermaceae	Myxococcaceae	Sphingobacteriaceae	Veillonellaceae	Pseudonocardiaceae	Mycobacteriaceae	Erythrobacteraceae	Thermoactinomycetaceae_1	Bradyrhizobiaceae	Sandaracinaceae	Coriobacteriaceae	Geodermatophilaceae	Aeromonadaceae	Methylocystaceae	Streptosporangiaceae	Methylophilaceae	Micrococcaceae	Cellulomonadaceae	Labilitrichaceae	Bacteroidaceae	Bacillales_Incertae_Sedis_XII	Chromatiaceae	Clostridiales_Incertae_Sedis_XVIII	Nitrosomonadaceae	Iamiaceae	Saprospiraceae	Holophagaceae	Rhodobiaceae	Cytophagaceae	Rhizobiales_incertae_sedis	Clostridiales_Incertae_Sedis_XIII	Hyphomonadaceae	Sneathiellaceae	Anaerolineaceae	Alicyclobacillaceae	Acidimicrobineae_incertae_sedis	Leptospiraceae	Paenibacillaceae_2	Xanthobacteraceae	Propionibacteriaceae	Aurantimonadaceae	Alcaligenaceae	Thermoactinomycetaceae_2	Nocardiaceae	Kineosporiaceae	Heliobacteriaceae	Oligoflexaceae	Deinococcaceae	Herpetosiphonaceae	Chloroplast	Clostridiaceae_4	Family_I	Cryomorphaceae	Syntrophorhabdaceae	Demequinaceae	Promicromonosporaceae	Marinilabiliaceae	Rubrobacteraceae	Family_V	Shewanellaceae	Moraxellaceae	Campylobacteraceae	Eubacteriaceae	Hydrogenophilaceae	Erysipelotrichaceae	Desulfomicrobiaceae	Glycomycetaceae	Fusobacteriaceae	Leptotrichiaceae	Thermaceae
Mycobacteriaceae	0.000214621690572638	0.402493990974569	0.320394783019007	0.854044874718433	0.989261392608823	0.802828934144012	0.293855229584788	0.791908911028828	0.0119317300046432	0.446403277543889	0.0645167732199614	0.618798316125175	7.79024451871769e-06	0.00871677347817205	0.506442676344541	0.252869740617829	0.0682534553345956	0.161633116516546	0.599392454181682	0.148020301680525	0.148842064324969	0.795228568543442	0.370249723184271	0.603309813046017	0.678603532149846	0.0841008512890004	0.495855276833423	0.885498088713596	0.525985734294962	0.971203882811588	0.773633959980127	0.912384143895257	1.28377557385125e-06	0.551972738557866	0.183269334014336	0.707987078423119	0.110990424745436	0.179741042275683	0.234752317630118	0.820161258903466	0.109651133820583	0.562724129730007	0.126611732087386	0.148645968678532	0.0706774094390921	0.0294416404558157	0.747693190608564	0.525385074272521	0.16352150508062	0.251456713437831	0.168081866665343	0.3132090130825	0.89266922488141	0.34660072650912	0.14108628718853	0.18773935617759	0.320772743199376	0.190231532967716	0.40074713748671	0.00287466548757627	0.066732607690065	0.587130247729668	0.889482955378465	0.147647654483304	0.813448044708871	0.0955703010964659	0.437781313949039	0.365126643575769	0.00356101140776585	0.45055659092443	0.165745623754975	0.713216213093005	0.363232055541116	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Erythrobacteraceae	0.651432743306632	0.563966710562006	0.486610491645977	0.0728685589095728	0.0767465109107637	0.109215569207195	0.0693631677425451	0.135855769197449	0.605893109445031	0.14570710450642	0.00774862233609827	0.0582203473346263	0.217709596879914	0.102948281037936	0.4384525089327	0.0128867026052388	0.746461854018264	0.180179868731249	0.0189556866971466	0.00178196964947057	0.00396568336159737	0.122196625533327	0.205149744538832	0.199205416272308	0.146839265591132	0.784350617548498	0.738658611284844	0.167275055015576	0.513341174431654	0.383157527853137	0.614502379058915	0.964394311249336	0.73692277189104	0.888404840199247	0.188447624813777	0.49957382257935	0.517444889238671	0.730191326468184	0.168203034380407	0.0634646835716796	0.0548392160318036	0.580256053287853	0.297710320393406	0.80381932958354	0.848482491782729	0.970824119780233	0.0873382848916674	0.617145176974617	0.115677222454233	0.239167993046171	0.694643952244999	0.174246792238325	0.797508324533417	0.383842612857501	0.913008682069266	0.364360195884763	0.544088946127747	0.294464853732345	0.0616180433294056	0.38777094170647	0.301702310426862	0.08901629544569	0.692956919174984	0.0224185989836569	0.263425914094048	0.187003828314982	0.1279136963731	0.043515546492356	0.287894249062646	0.10796527131118	0.341379546219054	0.222595171213468	0.000139401721974525	0.975154635953448	0	1	0.508858620742612	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Thermoactinomycetaceae_1	0.19883242889353	0.0287183560820285	0.982166345982856	0.710788585271188	0.690708189194775	0.449728241235868	0.408104764982911	0.425088507169472	0.441192385334881	0.411296679456491	0.988914099017359	0.737191717733602	0.717623997349609	0.742838455703412	0.273096824745327	0.595745471797501	0.276709684484986	0.0223789024985978	0.887833105352602	0.813939578348948	0.612740061548821	0.759481852539771	0.640342877968191	0.476624889137933	0.887321473782577	0.726562777722848	0.609590610672718	0.388498227252435	0.233435072356621	0.53764557061485	0.901830176286779	0.779284600362074	0.746782195569942	0.979775725167062	0.106743121455272	0.463305537141683	0.638185742761062	0.49369705060866	0.391009547496214	0.583700798248033	0.352145283770071	0.498810439846537	0.120249958524816	0.633735319556797	0.672882374856424	0.0843863926471085	0.790514290601582	0.895773921169407	0.492201536907127	0.843840306400836	0.794487975802048	0.74653241154196	0.130298369993518	0.335053918223016	0.632440389596838	0.0320986876211606	0.522932286116332	0.859908820243078	0.848425221916616	0.503764173691262	0.894170351524894	0.975986844423464	0.214062103898753	0.638450605226099	0.770775408569124	0.848929796517759	0.68776679450637	0.656809857636594	0.877129875261153	0.728608152214241	0.440376581882441	0.0459373304827322	0.271212894502336	0.994583160957448	0.933039913967518	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000544702450380428	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Bradyrhizobiaceae	0.19108390342303	0.340672257709678	0.520934275562133	0.0224950567186081	0.167999404207934	0.0414127592749479	0.0605267265549557	0.649117857950777	0.266982096453903	0.775936841780958	0.0117335259516058	0.0109687630873727	0.169281445957004	0.337454680188312	0.0257857723920329	0.135904862840329	0.266699051412042	0.318406232226881	0.00152741491386378	0.00946700219695232	0.0182774488373379	0.198954936939378	0.0972459761345554	0.956608120955327	0.141102650654778	0.187188586778474	0.940137556609148	0.00475008577689277	0.165950547992216	0.253392916247217	0.68100457913152	0.393966919911228	0.417510395683826	0.584841465785283	0.62861905693993	0.0257761922378232	0.172018005668922	0.481439996022983	0.00422033438623482	0.391204230661716	0.0561867380823446	0.684742280808246	0.553642212268032	0.217528751977706	0.673224625422748	0.259105046825714	0.000100957280936152	0.1729995605362	0.314558909485582	0.00789158268885553	0.0734811701937107	0.142016411798301	0.985791230716711	0.492945017851237	0.699269969742544	0.430030454717438	0.834319210101188	0.0943609357306989	0.0594863767811597	0.108148898665472	0.0671905078140389	0.0215247691566525	0.314173777684759	0.178900091328364	0.543881322551107	0.965471477493617	0.00972542612232147	0.21363106977797	0.364276734712777	0.087786597853121	0.0933548784756746	0.0824252488438726	0.000405539856223288	0.316645714980833	5.48279949081577e-05	0.580874341083903	0	0.546353033498842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sandaracinaceae	0.0600696649845178	0.529586957324531	0.0910562951848953	0.0109499954330734	0.621964733432423	0.0116863266766888	0.0478552457793959	0.266693774182712	0.276287709850564	0.839770126100654	0.00140620627132002	0.0127981288289683	0.0989890659073492	0.073472079788125	0.00206712014389878	0.249194678253174	0.00146450749846275	0.0679836000460868	0.000726925779908376	0.00349888076137182	0.0513836312403863	0.0144754982078477	0.429198987568484	0.400622371953466	0.08911840068221	0.12973346608349	0.907621396203834	6.1999728679944e-05	0.144789643227319	0.611565459216231	0.979369832693908	0.00811288248663576	0.205192673185855	0.122873610181557	0.415599772385904	0.0170981712250105	0.000184943450101926	0.400022251785265	3.25787920342281e-05	0.248731231711523	0.194577159179227	0.88212899834137	0.180900447416325	0.241299502712532	0.645926840371165	0.0491786337139572	2.64680016584636e-06	0.763960867758221	0.545993589493582	0.000754842678936936	0.077368169581107	0.079095748791517	0.775889383904047	0.203690809176085	0.0631125899105802	0.770971547448821	0.813448784243158	0.00288677922993725	0.0352403895005752	0.0407398553500576	0.00609654284754812	0.0178664852566981	0.330935310174606	0.0204199371778425	0.350991775668095	0.646989766646825	7.20301361965304e-06	0.0213433381621887	0.26156156041587	0.0895928171888328	0.01621114600384	0.00166995848475685	0.1856841408208	0.752910013918813	0.137427200893582	0.450272445567286	5.88805941910596e-05	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.823112616567149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00895912568200591	1	1	1	1	1	1
Coriobacteriaceae	0.632914365974713	0.967089034896163	0.945704716234417	0.00164972342666228	0.700498779036671	0.00186199403476722	0.567151778788139	0.460150220360126	0.185407696973825	0.0504973069303958	0.000149304916405464	0.0233361198503658	0.177327097987233	0.00108563203468026	0.00847987246690743	0.495166482003623	2.26741869597684e-07	0.0461322408823875	0.020213248568075	0.0315930768941001	0.121422824639602	0.0304309363901016	0.689559009798769	0.814488540250896	0.382627470397296	0.297568462234992	0.0878217726198295	0.00204227561910571	0.206781208836523	0.89935745842528	0.947834419345146	0.0212390639826661	0.488097057837107	0.436662816361772	0.263948492682844	0.0444487307656306	0.00536114691919982	0.883541610403502	0.0148232975881733	0.0661904915402289	0.42720063450198	0.749528311998922	0.549193894372563	0.0412898564678426	0.0480731715841471	0.259697157678223	0.000589265115314151	0.50359694529422	0.0423984311682758	0.00492497255315225	0.191986424560514	0.539696868096003	0.432642995640556	0.150946477595052	0.162412215159042	0.368874801780227	0.975024602792223	0.349826676108386	0.0726755499147526	0.536598688542336	0.0307254947785281	0.00182961222895388	0.6115306691631	0.00794760521562704	0.73838261440148	0.101109933125871	0.000830449467345033	0.152474506784949	0.197072384105131	0.178376181007961	0.0554553191672324	0.0082833809549089	0.0639087943250564	0.241082537578748	0.171874194099019	0.443733217680056	0.0668022890129484	0.00103859962878153	0	1	1	1	0.0754942349138465	1	1	1	1	1	0.0199427719004849	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00183569306655928	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Geodermatophilaceae	0.775878689180575	0.00131169772022114	0.340937620202263	0.00352063753572839	0.954374979102599	0.000987157869472908	0.308098825443072	0.625983638468747	0.000166670610111128	0.272770910836201	0.0221390477765156	0.162956543856769	4.68804928662417e-06	0.00208981398927198	0.0787967540127262	0.953837982962451	0.143256126459557	0.000181907825088542	0.132411309808835	0.033365428055795	0.343618070548182	0.181233944127546	1.90594870424776e-05	0.964560367677686	0.976984512312951	0.00895391093863217	0.00768189739482187	0.000835927710063255	0.0569016329870574	0.419248625008966	0.0130776867990111	0.0293389160970434	0.434814114932861	0.950668955575179	0.603924570687859	0.000936217149550871	0.026909657036863	0.428255925785797	2.1836435693241e-08	0.46093420814419	0.578966976891955	0.260825444524699	0.702032156818116	0.717127324608623	0.738423686429703	6.56644632938621e-05	0.000392180377102245	0.0206254476253542	0.29462993167486	4.09688584998095e-07	5.96902254851402e-05	0.000177828566061388	0.391147259118177	0.44202765159957	0.0247547090841762	0.820947641779914	0.310438744853029	0.0891856960619316	0.0718832877908966	0.842782801154839	0.344267484802205	9.88784291620437e-05	0.920616571215565	0.0406198515950474	0.0248735292809193	0.589982371375674	0.00337428394575006	0.614033063227885	0.00359425741663714	0.303519717955975	0.101701150320241	0.0550649617987133	0.117929940429985	0.0896374485969727	0.218074774891948	0.439414975888059	0.00971042599753502	0.00540277385720047	0.0747443038851966	0	1	1	1	1	0.164230473543725	1	1	1	1	1	1	1	0.007813711334113	1	1	0.123789825631196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.482932459198774	0.0013941976918504	1	1	1	1	1
Aeromonadaceae	0.700814341491257	0.0860730334863671	0.507339840581358	0.000138065855907378	0.116093080459753	0.000374971673791425	0.805403252167008	0.0894648197158789	0.753797967189885	0.247675586325369	0.0592041601832228	0.344172280430502	0.715725097759887	0.856827525620163	0.0917271761062746	0.0248208486287078	0.739219068518566	0.445067734188291	0.0968209713919857	0.00922120831873829	0.00949991091290342	0.167351461927369	0.795755194686081	0.00129905990881827	0.117029176445255	0.0155924283009004	0.938438227880699	0.747020919311001	0.385812061128946	0.295125544330688	0.695568060205197	0.975929061203895	0.118571178403711	0.254208978777756	0.16565989183699	0.919660923837004	0.922396170376268	0.0116538227623685	0.270863992705707	0.0131799438424168	0.299605222213065	0.147448154163781	0.18524270026231	0.0297030330853309	0.689943372085217	0.338157481539603	0.11494983433912	0.0798672934221118	0.0204060046984713	0.872024883260014	0.492695826484426	0.821709708460158	0.972986425279592	0.0859517937726676	0.721485278795295	0.843030651543548	0.961596775876652	0.60980166379045	0.166084993174318	0.404620574997364	0.802860515435746	0.00425280448390121	0.79698226726023	0.135543346806352	0.59830189146489	0.940007344012822	0.797509048994606	0.193417405318298	0.937365681775479	0.244546380583642	0.915293017907472	0.0600953370097096	0.216459337782345	0.590369808020488	0.0859902794828645	0.990211207355245	0.180040220276742	0.68601615472537	0.231741056208659	0.959484724828153	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Methylocystaceae	0.504093282618818	0.377084087587826	0.758456445889251	0.767814493670363	0.615635175129251	0.561069101243872	0.160365851547115	0.806176520022114	0.515798935616544	0.0749029946650238	0.367163290849759	0.492967893778617	0.478245322684678	0.0346505448829703	0.737050511706214	0.817819658644816	0.571939756126888	0.549429024113865	0.642251865161193	0.884731877180705	0.888760039614744	0.572232991312444	0.490277466638757	0.665163671636182	0.637318140174787	0.596220954087847	0.343487879320982	0.580652872648323	0.842396147372442	0.651507378464239	0.310422415656209	0.523467407984752	0.301960877792082	0.566488056730684	0.310213623530559	0.692542749246884	0.559513536442503	0.153870035402977	0.64281420508813	0.869493572575366	0.447280707716108	0.768962410979093	0.761178013065144	0.36650260358272	0.0855865441743436	0.977048215366839	0.14073685909118	0.0431307795217474	0.98068505532164	0.226971766623926	0.35152380455135	0.837049350176618	0.388938890506732	0.739450268713246	0.811215324932268	0.85164892723282	0.300385826998021	0.157979019542844	0.450944731520412	0.469399281224962	0.346350922530149	0.832244137142325	0.66546801806306	0.237410591880748	0.170878794688263	0.0525919874727593	0.899712956942813	0.389077578153787	0.681693126077333	0.885719709180506	0.905858533105565	0.924252141412095	0.741357537232248	0.136149548898708	0.602682526687583	0.145559520547141	0.0270534686593594	0.438753523936655	0.23221136726851	0.532901305297399	0.673262794571774	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Streptosporangiaceae	0.649329331435344	0.759370183806657	0.247415658317748	0.117390398492004	0.809870552769265	0.122734136365211	0.475775345367584	0.729095657998161	0.759835230761965	0.476633289216654	0.0973294654266468	0.447826178874455	0.863930787629426	0.172276507934788	0.406536188808719	0.727367197606736	0.00147590166997375	0.242300044549075	0.233552526876413	0.36732796432351	0.637947832380263	0.351592738700769	0.162814148971757	0.537186831561266	0.377976729153733	0.546120605947086	0.59568295351541	0.279022042828775	0.725121945963704	0.51849346854387	0.209619656926803	0.193871001346006	0.166524582071176	0.508127613148177	0.895875316524537	0.966886094522919	0.77571712476138	0.220900911267896	0.341348497897112	0.320977823776667	0.486723935380986	0.353164139831351	0.660623030242822	0.0452071817846564	0.257433491746658	0.779650964172833	0.0879460428681479	0.0382896455110191	0.221132849252767	0.148472173377314	0.885448179944855	0.654626027641145	0.764183389741025	0.0949464646543586	0.571014959168542	0.644947218093432	0.569838919764844	0.639478874881389	0.680820816358265	0.842733440101989	0.134257097948339	0.198454102907193	0.629789940745618	0.434061047001732	0.497826426154089	0.495233264570949	0.0718638544621367	0.930641703453036	0.629617920377163	0.275156773587621	0.231471060741466	0.199869300425071	0.105755072361324	0.998300689826518	0.71462815291678	0.465758947994863	0.465262782215192	0.101585472378306	8.07511337189502e-06	0.857369078293315	0.100965066208029	0.703757721146762	0	1	1	1	1	1	0.21849035510325	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00153625949524592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Methylophilaceae	0.611373303957039	0.022633795081319	0.24739655091167	0.869077299638516	0.158044949943528	0.575372819232962	0.0891078965508364	0.156635182786917	0.185538168843869	0.0748694058266283	0.67629523383063	0.562410610106375	0.363950535626847	0.0265497279117528	0.54178623479244	0.0852507350642943	0.414905280864391	0.234847160541111	0.137346256324639	0.361641563023555	0.849845840132393	0.11815022778936	0.140024282385656	0.0550449855493974	0.681870456078172	0.616037848073321	0.00259092337229958	0.987454576583125	0.20552261691761	0.75064854765746	0.83890285347653	0.707718022034519	0.432842586248163	0.186150917483243	0.120609295341427	0.00202921419921496	0.862392001495906	0.209086148071652	0.144247347064307	0.840782247027918	0.289701809572378	0.967976945116525	0.347781283241831	0.260929166138262	0.479517331412443	0.300906195328336	0.896966610751931	0.0509546131035365	0.905099893879349	0.39634300869101	0.0250678050012276	0.941571615325383	0.258458000496633	0.559488236592601	0.446826013758626	0.609269745153873	0.389824000418445	0.0752529449369386	0.772954686853018	0.327911727763133	0.247391243503866	0.540929630555161	0.703673060179624	0.363676116582193	0.105481633662139	0.475524003918931	0.820314243843999	0.194597306562591	0.952099454126066	0.309036646588459	0.541326084421436	0.965094974209383	0.520717481744882	0.130019093692509	0.931672653330657	0.41826622315444	0.806443434032757	0.855407231853213	0.274011044504564	0.0581144164819007	0.285985463697777	0.0206752828832672	0.458485343360965	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Micrococcaceae	0.521467485816264	0.0787898642638499	0.549789985689267	0.03879737452952	0.826737743613063	0.0401088906308735	0.389985560557573	0.601546619436056	0.130515937000058	0.20810343146719	0.113527261354145	0.478176437066936	0.00290076361361869	0.123290361815122	0.10352783000679	0.733632347230732	0.941462043980111	0.00107632622881164	0.0840453170972492	0.0211727529419934	0.177069559595328	0.0437390191051092	0.000398419380726157	0.263641676376339	0.0883961588191182	0.660889554811434	0.41647462622008	0.118644800657739	0.0459682985230678	0.309916975544521	0.0537992374508435	0.165138029166307	0.924939007243536	0.428057640435672	0.787606282401816	0.135731103406596	0.153265855836648	0.204865354649747	1.5075544249244e-05	0.33648858994369	0.953447416009161	0.574216135540208	0.744103174374488	0.0649670249856624	0.685172177646972	0.0042544519127501	0.0737868032161412	0.18908874910126	0.962177488489363	0.00455152747712116	0.165336948768693	1.50587562311822e-08	0.654534753172516	0.203760464781025	0.0382254470653154	0.900170137398322	0.398243278381892	0.0338136406946762	0.138328235614521	0.778248271737768	0.973567192358511	0.00546784893809032	0.867954819777181	0.0367596252795169	0.350174141564924	0.53463160957018	0.0130874727495388	0.544230107113683	0.227284293407885	0.169283543924481	0.00127647238031831	0.260792962308601	0.141504345162979	0.313301849286452	0.128532878280627	0.60926259703993	0.0350501443491252	0.00898837376279108	0.633491617083827	1.76099585614116e-05	0.970091631406751	0.601644281769283	0.479759235415068	0.638850205401059	0	1	1	1	1	1	1	1	0.213786932194557	1	1	0.0517850234239252	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Cellulomonadaceae	0.430537360199345	0.00903186384853316	0.368245127516818	0.726481615847136	0.907771647954306	0.530057018061732	0.974393336275854	0.327165804929885	0.5629342813692	0.389457250408169	0.826782241412983	0.765295595651823	0.126188049934226	0.0785118714463582	0.169249313818134	0.0392147791755857	0.644486642750612	0.330882336880824	0.318334257150577	0.967553413081383	0.529670034063718	0.47367433238343	0.000844497560772342	0.500299438748853	0.392405658770327	0.510095564451423	0.00141594198316652	0.116274913888258	0.25827533741736	0.024996470544558	0.0464665162084216	0.876877280025836	0.841923633795039	0.600994054566797	0.855943578202007	0.432316361903403	0.63610589733346	0.937900631937127	0.0936525699784057	0.898054832515433	0.60601231726167	0.24946880336797	0.354810081038331	0.383860471071689	0.71030364020465	0.332723606904607	0.419654248707465	0.030910851791609	0.579331743840718	0.0302703438188676	0.326419869328561	0.000571163179963487	0.645107738644902	0.963474127816632	0.634419337236547	0.240634823557049	0.602475016976674	0.308239203493097	0.240847563618475	0.422117502349846	0.880841090178752	0.395587777755039	0.0129412816178569	0.618577016353276	0.301610096824404	0.825147333995807	0.15150970068549	0.36209749730653	0.644874151547246	0.630699322087046	0.261450899245891	0.907097547144849	0.33006196016935	0.962550557090674	0.985884425260521	0.529423481324281	0.280055940691475	0.528456368631032	0.524917861024623	0.00253557120883465	0.103389114075566	0.46558845380021	0.59463341038368	0.093594364064842	0.0174024222583701	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Labilitrichaceae	0.524532674560817	0.0201798306157667	0.631916774063133	0.16380284510056	0.585798322229644	0.0429503378938073	0.474502029120988	0.167384041391077	0.0267946461591926	0.492610896670187	0.179494022832183	0.667388640655792	0.000569289054915665	0.00530785031798415	0.0603090984554739	0.186719568849468	0.0230573740488225	0.0152751493926187	0.214147982618492	0.406233445896338	0.637034601291603	0.116017244239162	0.0125891385760542	0.677272029706137	0.939463010905304	0.0867399369713036	0.0791674165115697	0.0101062609742958	0.0797149175132205	0.0646654230442008	0.188173629711821	0.0243868328060269	0.780914210950064	0.667656345437867	0.00944607589865613	0.012416014908388	0.127534746725191	0.992351986413042	9.19541271867576e-06	0.755530939482735	0.0831828752055399	0.197969998872275	0.582302147641458	0.942290961278789	0.355098317991025	0.00289367257762564	0.0283907485657303	0.0130410834312189	0.395823759745143	1.48746613191752e-05	0.00894187968782625	0.000539321931125456	0.680687523367157	0.392977873389049	0.00307392897465527	0.0951732651241243	0.686902245457451	0.526021921399257	0.173944276044887	0.584022903862259	0.290478032408548	0.103762365043281	0.45208002617988	0.14484403832284	0.00480294310204513	0.230534107790562	8.49466074380846e-06	0.816137833385436	0.0293314800143407	0.800131817598497	0.00426852629288143	0.0931564810116596	0.435821566737369	0.0597256706475188	0.869261431731458	0.95960674974775	0.11819608750821	0.00259260649625342	0.0370062115347582	0.00020917379031555	0.880642528593761	0.890698138220485	0.565991977549981	0.0837940535636974	0.00128186318632319	0.0186465900854622	0	1	1	1	1	1	0.401120834850463	1	1	0.587270447519688	1	1	1	0.73559456565902	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0172499481510121	1	1	1	1	1
